"total sulfur dioxide","total sulfur dioxide1","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","density","max_density","pH","max_pH","sulphates","alcohol","quality"
"88","88","5.8","1.01","0.66","2","0.039","15","0.99357","1.00369","3.66","3.66","0.6","11.5","6"
"88","88","5.8","1.01","0.66","2","0.039","15","0.99357","1.00369","3.66","3.66","0.6","11.5","6"
"25","25","7.5","0.42","0.32","2.7","0.067","7","0.99628","1.00369","3.24","3.24","0.44","10.4","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"84","84","7.2","0.62","0.06","2.5","0.078","17","0.99746","1.00369","3.51","3.51","0.53","9.7","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"85","85","7.2","0.62","0.06","2.7","0.077","15","0.99746","1.00369","3.51","3.51","0.54","9.5","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"86","86","7.2","0.635","0.07","2.6","0.077","16","0.99748","1.00369","3.51","3.51","0.54","9.7","5"
"24","24","6.8","0.49","0.22","2.3","0.071","13","0.99438","1.00369","3.41","3.41","0.83","11.3","6"
"24","24","6.8","0.49","0.22","2.3","0.071","13","0.99438","1.00369","3.41","3.41","0.83","11.3","6"
"24","24","6.8","0.49","0.22","2.3","0.071","13","0.99438","1.00369","3.41","3.41","0.83","11.3","6"
"24","24","6.8","0.56","0.22","1.8","0.074","15","0.99438","1.00369","3.4","3.4","0.82","11.2","6"
"24","24","6.8","0.56","0.22","1.8","0.074","15","0.99438","1.00369","3.4","3.4","0.82","11.2","6"
"24","24","6.8","0.56","0.22","1.8","0.074","15","0.99438","1.00369","3.4","3.4","0.82","11.2","6"
"46","46","6.9","0.56","0.03","1.5","0.086","36","0.99522","1.00369","3.53","3.53","0.57","10.6","5"
"46","46","6.9","0.56","0.03","1.5","0.086","36","0.99522","1.00369","3.53","3.53","0.57","10.6","5"
"48","48","7.3","0.35","0.24","2","0.067","28","0.99576","1.00369","3.43","3.43","0.54","10","4"
"10","10","9.1","0.21","0.37","1.6","0.067","6","0.99552","1.00369","3.23","3.23","0.58","11.1","7"
"10","10","10.4","0.38","0.46","2.1","0.104","6","0.99664","1.00369","3.12","3.12","0.65","11.8","7"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"21","21","9.2","0.56","0.18","1.6","0.078","10","0.99576","1.00369","3.15","3.15","0.49","9.9","5"
"26","26","8.4","0.31","0.29","3.1","0.194","14","0.99536","1.00369","3.22","3.22","0.78","12","6"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"88","88","7.2","0.6","0.04","2.5","0.076","18","0.99745","1.00369","3.53","3.53","0.55","9.5","5"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"69","69","8.8","0.61","0.19","4","0.094","30","0.99787","1.00369","3.22","3.22","0.5","10","6"
"30","30","8.9","0.75","0.14","2.5","0.086","9","0.99824","1.00369","3.34","3.34","0.64","10.5","5"
"30","30","8.9","0.75","0.14","2.5","0.086","9","0.99824","1.00369","3.34","3.34","0.64","10.5","5"
"28","28","9","0.8","0.12","2.4","0.083","8","0.99836","1.00369","3.33","3.33","0.65","10.4","6"
"28","28","9","0.8","0.12","2.4","0.083","8","0.99836","1.00369","3.33","3.33","0.65","10.4","6"
"28","28","9","0.8","0.12","2.4","0.083","8","0.99836","1.00369","3.33","3.33","0.65","10.4","6"
"28","28","9","0.8","0.12","2.4","0.083","8","0.99836","1.00369","3.33","3.33","0.65","10.4","6"
"56","56","10.7","0.52","0.38","2.6","0.066","29","0.99577","1.00369","3.15","3.15","0.79","12.1","7"
"56","56","10.7","0.52","0.38","2.6","0.066","29","0.99577","1.00369","3.15","3.15","0.79","12.1","7"
"56","56","10.7","0.52","0.38","2.6","0.066","29","0.99577","1.00369","3.15","3.15","0.79","12.1","7"
"56","56","10.7","0.52","0.38","2.6","0.066","29","0.99577","1.00369","3.15","3.15","0.79","12.1","7"
"56","56","10.7","0.52","0.38","2.6","0.066","29","0.99577","1.00369","3.15","3.15","0.79","12.1","7"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"64","64","6.8","0.57","0","2.5","0.072","32","0.99491","1.00369","3.43","3.43","0.56","11.2","6"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"99","99","10.7","0.9","0.34","6.6","0.112","23","1.00289","1.00369","3.22","3.22","0.68","9.3","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"18","18","10.1","0.45","0.23","1.9","0.082","10","0.99774","1.00369","3.22","3.22","0.65","9.3","6"
"18","18","10.1","0.45","0.23","1.9","0.082","10","0.99774","1.00369","3.22","3.22","0.65","9.3","6"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"86","86","7.2","0.66","0.03","2.3","0.078","16","0.99743","1.00369","3.53","3.53","0.57","9.7","5"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
